NEA,Nuveen AMT-Free Quality Municipal Income Fund of Beneficial Interest Par Value $.01,Finance,Finance/Investors Services
NEBC,Nebula Caravel Acquisition Corp.,,
NEBCU,Nebula Caravel Acquisition Corp. Unit,,
NEBCW,Nebula Caravel Acquisition Corp. Warrant,Consumer Services,Other Consumer Services
NECB,NorthEast Community Bancorp Inc.,Finance,Savings Institutions
NEE,NextEra Energy Inc.,Public Utilities,Electric Utilities: Central
NEE^K,NextEra Energy Inc. Series K Junior Subordinated Debentures due June 1 2076,,
NEE^N,NextEra Energy Inc. Series N Junior Subordinated Debentures due March 1 2079,,
NEE^O,NextEra Energy Inc. 4.872% Corporate Units,,
NEE^P,NextEra Energy Inc. 5.279% Corporate Units,,
NEE^Q,NextEra Energy Inc. 6.219% Corporate Units,,
NEGG,Newegg Commerce Inc.,,
NEM,Newmont Corporation,Basic Industries,Precious Metals
NEN,New England Realty Associates Limited Partnership Depositary Receipts Evidencing Units of Limited Partnership,Consumer Services,Building operators
NEO,NeoGenomics Inc.,Health Care,Precision Instruments
NEOG,Neogen Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NEON,Neonode Inc.,Capital Goods,Industrial Machinery/Components
NEP,NextEra Energy Partners LP Common Units representing limited partner interests,Public Utilities,Electric Utilities: Central
NEPH,Nephros Inc.,Health Care,Medical/Dental Instruments
NEPT,Neptune Wellness Solutions Inc.,Health Care,Major Pharmaceuticals
NERV,Minerva Neurosciences Inc,Health Care,Major Pharmaceuticals
NES,Nuverra Environmental Solutions Inc.,Public Utilities,Water Supply
NESR,National Energy Services Reunited Corp.,Finance,Business Services
NESRW,National Energy Services Reunited Corp. Warrant,Energy,Oilfield Services/Equipment
NET,Cloudflare Inc.,Technology,EDP Services
NETE,Net Element Inc.,Technology,EDP Services
NETI,Eneti Inc.,Transportation,Marine Transportation
NEU,NewMarket Corp,Basic Industries,Major Chemicals
NEV,Nuveen Enhanced Municipal Value Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
NEW,Puxin Limited American each representing two,Miscellaneous,Service to the Health Industry
NEWA,Newater Technology Inc.,Basic Industries,Miscellaneous
NEWP,New Pacific Metals Corp.,Capital Goods,Medical Specialities
NEWR,New Relic Inc.,Technology,Computer Software: Prepackaged Software
NEWT,Newtek Business Services Corp. (Maryland),Finance,Finance/Investors Services
NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,Finance,Finance/Investors Services
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,,
NEX,NexTier Oilfield Solutions Inc.,Energy,Oilfield Services/Equipment
NEXA,Nexa Resources S.A.,Basic Industries,Precious Metals
NEXI,NexImmune Inc.,Consumer Durables,Specialty Chemicals
NEXT,NextDecade Corporation,Public Utilities,Oil & Gas Production
NFBK,Northfield Bancorp Inc. (Delaware),Finance,Major Banks
NFE,New Fortress Energy Inc.,Public Utilities,Oil/Gas Transmission
NFG,National Fuel Gas Company,Public Utilities,Oil/Gas Transmission
NFH,New Frontier Health Corporation,Health Care,Hospital/Nursing Management
NFJ,Virtus Dividend Interest & Premium Strategy Fund of Beneficial Interest,Finance,Trusts Except Educational Religious and Charitable
NFLX,Netflix Inc.,Consumer Services,Consumer Electronics/Video Chains
NG,Novagold Resources Inc.,Basic Industries,Precious Metals
NGAB,Northern Genesis Acquisition Corp. II,Finance,Business Services
NGAC,NextGen Acquisition Corporation,Finance,Business Services
NGACU,NextGen Acquisition Corporation Units,Finance,Business Services
NGACW,NextGen Acquisition Corporation Warrants,Finance,Business Services
NGC,Northern Genesis Acquisition Corp. III,Finance,Business Services
NGCA,NextGen Acquisition Corp. II,Finance,Business Services
NGCAU,NextGen Acquisition Corp. II Units,Finance,Business Services
NGCAW,NextGen Acquisition Corp. II Warrant,Finance,Business Services
NGD,New Gold Inc.,Basic Industries,Precious Metals
NGG,National Grid Transco PLC National Grid PLC (NEW) American,Public Utilities,Natural Gas Distribution
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,,
NGL^B,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,,
NGL^C,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,,
NGM,NGM Biopharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NGMS,NeoGames S.A.,Consumer Services,Services-Misc. Amusement & Recreation
NGS,Natural Gas Services Group Inc.,Energy,Metal Fabrications
NGVC,Natural Grocers by Vitamin Cottage Inc.,Consumer Services,Food Chains
NGVT,Ingevity Corporation ,Basic Industries,Industrial Specialties
NH,NantHealth Inc.,Health Care,Managed Health Care
NHC,National HealthCare Corporation,Health Care,Hospital/Nursing Management
NHF,NexPoint Strategic Opportunities Fund,Finance,Investment Managers
NHF^A,NexPoint Strategic Opportunities Fund 5.50% Series A Cumulative Preferred Shares,,
NHI,National Health Investors Inc.,Consumer Services,Real Estate Investment Trusts
NHIC,NewHold Investment Corp.,Technology,Computer peripheral equipment
NHICU,NewHold Investment Corp. Unit,Technology,Computer peripheral equipment
NHICW,NewHold Investment Corp. Warrant,Technology,Computer peripheral equipment
NHS,Neuberger Berman High Yield Strategies Fund,Finance,Trusts Except Educational Religious and Charitable
NHTC,Natural Health Trends Corp.,Miscellaneous,Diversified Commercial Services
NI,NiSource Inc,Public Utilities,Power Generation
NI^B,NiSource Inc representing 1/1000th ownership interest in a share of 6.50% Series B Preferred Stock and 1/1000th ownership interest in a share of Series B-1 Preferred Stock,,
NICE,NICE Ltd American,Technology,Computer Software: Prepackaged Software
NICK,Nicholas Financial Inc.,Finance,Finance Companies
NID,Nuveen Intermediate Duration Municipal Term Fund of Beneficial Interest,Finance,Finance Companies
NIE,Virtus AllianzGI Equity & Convertible Income Fund of Beneficial Interest,Finance,Investment Managers
NIM,Nuveen Select Maturities Municipal Fund,Finance,Trusts Except Educational Religious and Charitable
NIMC,NiSource Inc Series A Corporate Units,Public Utilities,Power Generation
NINE,Nine Energy Service Inc.,Energy,Oilfield Services/Equipment
NIO,NIO Inc. American each  representing one,Finance,Finance Companies
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund of Beneficial Interest,Finance,Finance/Investors Services
NISN,NiSun International Enterprise Development Group Co. Ltd.,Capital Goods,Metal Fabrications
NIU,Niu Technologies American,Capital Goods,Auto Manufacturing
NJR,NewJersey Resources Corporation,Public Utilities,Oil/Gas Transmission
NKE,Nike Inc.,Consumer Non-Durables,Shoe Manufacturing
NKG,Nuveen Georgia Quality Municipal Income Fund ,Finance,Finance/Investors Services
NKLA,Nikola Corporation,Capital Goods,Construction/Ag Equipment/Trucks
NKSH,National Bankshares Inc.,Finance,Major Banks
NKTR,Nektar Therapeutics ,Health Care,Major Pharmaceuticals
NKTX,Nkarta Inc.,Health Care,Major Pharmaceuticals
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Finance,Finance/Investors Services
NL,NL Industries Inc.,Consumer Services,Diversified Commercial Services
NLITU,Northern Lights Acquisition Corp. Units,,
NLOK,NortonLifeLock Inc.,Technology,Computer Software: Prepackaged Software
NLS,Nautilus Inc.,Consumer Non-Durables,Recreational Products/Toys
NLSN,Nielsen N.V.,Miscellaneous,Business Services
NLSP,NLS Pharmaceutics Ltd.,Health Care,Major Pharmaceuticals
NLSPW,NLS Pharmaceutics Ltd. Warrant,Health Care,Major Pharmaceuticals
NLTX,Neoleukin Therapeutics Inc.,Health Care,Major Pharmaceuticals
NLY,Annaly Capital Management Inc,Consumer Services,Real Estate Investment Trusts
NLY^F,Annaly Capital Management Inc 6.95% Series F,,
NLY^G,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NLY^I,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NM,Navios Maritime Holdings Inc.,Finance,Business Services
NM^G,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perpetual Preferred Series G (Marshall Islands),,
NM^H,Navios Maritime Holdings Inc. Sponsored ADR Representing 1/100th Perp. Preferred Series H%,,
NMCO,Nuveen Municipal Credit Opportunities Fund,Finance,Finance/Investors Services
NMFC,New Mountain Finance Corporation,Miscellaneous,Other Consumer Services
NMG,Nouveau Monde Graphite Inc.,,
NMI,Nuveen Municipal Income Fund Inc.,Finance,Trusts Except Educational Religious and Charitable
NMIH,NMI Holdings Inc.,Finance,Property-Casualty Insurers
NMK^B,Niagara Mohawk Holdings Inc. Preferred Stock,,
NMK^C,Niagara Mohawk Holdings Inc. Preferred Stock,,
NML,Neuberger Berman MLP and Energy Income Fund Inc.,Finance,Finance/Investors Services
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Transportation,Marine Transportation
NMMC,North Mountain Merger Corp.,,
NMMCU,North Mountain Merger Corp. Unit,,
NMMCW,North Mountain Merger Corp. Warrant,Finance,Business Services
NMR,Nomura Holdings Inc ADR American,Finance,Investment Bankers/Brokers/Service
NMRD,Nemaura Medical Inc.,Health Care,Medical Specialities
NMRK,Newmark Group Inc.,Finance,Real Estate
NMS,Nuveen Minnesota Quality Municipal Income Fund ,Finance,Finance Companies
NMT,Nuveen Massachusetts Quality Municipal Income Fund,Finance,Finance/Investors Services
NMTC,NeuroOne Medical Technologies Corporation,Health Care,Medical Specialities
NMTR,9 Meters Biopharma Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NMZ,Nuveen Municipal High Income Opportunity Fund $0.01 par value per share,Finance,Finance/Investors Services
NNA,Navios Maritime Acquisition Corporation,Transportation,Marine Transportation
NNBR,NN Inc.,,
NNDM,Nano Dimension Ltd. American,Technology,Electrical Products
NNI,Nelnet Inc.,Finance,Finance: Consumer Services
NNN,National Retail Properties,Consumer Services,Real Estate Investment Trusts
NNN^F,National Retail Properties each representing a 1/100th interest in a share of 5.20% Series F Cumulative Redeemable Preferred Stock,,
NNOX,NANO-X IMAGING LTD,Health Care,Medical Electronics
NNVC,NanoViricides Inc.,Health Care,Major Pharmaceuticals
NNY,Nuveen New York Municipal Value Fund,Finance,Investment Managers
NOA,North American Construction Group Ltd. (no par),,
NOAC,Natural Order Acquisition Corp.,,
NOACU,Natural Order Acquisition Corp. Unit,,
NOACW,Natural Order Acquisition Corp. Warrant,Finance,Business Services
NOAH,Noah Holdings Limited,Finance,Investment Managers
NOC,Northrop Grumman Corporation,Miscellaneous,Diversified Manufacture
NODK,NI Holdings Inc.,Finance,Property-Casualty Insurers
NOG,Northern Oil and Gas Inc.,Energy,Oil & Gas Production
NOK,Nokia Corporation Sponsored American,Technology,Radio And Television Broadcasting And Communications Equipment
NOM,Nuveen Missouri Quality Municipal Income Fund ,Finance,Investment Managers
NOMD,Nomad Foods Limited,Consumer Non-Durables,Specialty Foods
NOTV,Inotiv Inc.,Health Care,Major Pharmaceuticals
NOV,NOV Inc.,Energy,Metal Fabrications
NOVA,Sunnova Energy International Inc.,Public Utilities,Power Generation
NOVN,Novan Inc.,Health Care,Major Pharmaceuticals
NOVT,Novanta Inc.,,
NOW,ServiceNow Inc.,Technology,Computer Software: Prepackaged Software
NP,Neenah Inc.,Basic Industries,Paper
NPCE,Neuropace Inc.,Health Care,Medical/Dental Instruments
NPCT,Nuveen Core Plus Impact Fund of Beneficial Interest,,
NPK,National Presto Industries Inc.,Consumer Non-Durables,Military/Government/Technical
NPO,EnPro Industries Inc,,
NPTN,NeoPhotonics Corporation,Technology,Semiconductors
NPV,Nuveen Virginia Quality Municipal Income Fund,Finance,Investment Managers
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,Finance,Trusts Except Educational Religious and Charitable
NR,Newpark Resources Inc.,Energy,Metal Fabrications
NRAC,Noble Rock Acquisition Corporation,Finance,Business Services
NRACU,Noble Rock Acquisition Corporation Unit,Finance,Business Services
NRACW,Noble Rock Acquisition Corporation Warrant,Finance,Business Services
NRBO,NeuroBo Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
NRC,National Research Corporation (Delaware),Health Care,Managed Health Care
NREF,NexPoint Real Estate Finance Inc.,Consumer Services,Real Estate Investment Trusts
NREF^A,NexPoint Real Estate Finance Inc. 8.50% Series A Cumulative Redeemable Preferred Stock,,
NRG,NRG Energy Inc.,Public Utilities,Electric Utilities: Central
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund of Beneficial Interest,Finance,Finance/Investors Services
NRIM,Northrim BanCorp Inc,Finance,Savings Institutions
NRIX,Nurix Therapeutics Inc.,Health Care,Major Pharmaceuticals
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,Finance,Trusts Except Educational Religious and Charitable
NRO,Neuberger Berman Real Estate Securities Income Fund Inc. Neuberger Berman Real Estate Securities Income Fund Inc.,Finance,Finance/Investors Services
NRP,Natural Resource Partners LP Limited Partnership,Energy,Coal Mining
NRT,North European Oil Royality Trust,Energy,Oil & Gas Production
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),,
NRXP,NRX Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
NRXPW,NRX Pharmaceuticals Inc. Warrant,Health Care,Major Pharmaceuticals
NRZ,New Residential Investment Corp.,Consumer Services,Real Estate Investment Trusts
NRZ^A,New Residential Investment Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NRZ^B,New Residential Investment Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NRZ^C,New Residential Investment Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,
NS,Nustar Energy L.P.  Common Units,,
NS^A,Nustar Energy L.P. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,
NS^B,Nustar Energy L.P. 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests,,
NS^C,Nustar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,,
NSA,National Storage Affiliates Trust of Beneficial Interest,Consumer Services,Real Estate Investment Trusts
NSA^A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Preference $25.00 per share),,
NSC,Norfolk Southern Corporation,Transportation,Railroads
NSEC,National Security Group Inc.,Finance,Property-Casualty Insurers
NSH,NavSight Holdings Inc.,Finance,Business Services
NSIT,Insight Enterprises Inc.,Technology,EDP Services
NSL,Nuveen Senior Income Fund,Finance,Trusts Except Educational Religious and Charitable
NSP,Insperity Inc.,Technology,Professional Services
NSPR,InspireMD Inc.,Health Care,Medical/Dental Instruments
NSPRZ,InspireMD Inc. Series B Warrants,,
NSS,NuStar Logistics L.P. 7.625% Fixed-to-Floating Rate Subordinated Notes due 2043,,
NSSC,NAPCO Security Technologies Inc.,Miscellaneous,Diversified Manufacture
NSTB,Northern Star Investment Corp. II,Finance,Investment Bankers/Brokers/Service
NSTC,Northern Star Investment Corp. III,Finance,Business Services
NSTD,Northern Star Investment Corp. IV,Finance,Business Services
NSTG,NanoString Technologies Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NSYS,Nortech Systems Incorporated,Capital Goods,Industrial Machinery/Components
NTAP,NetApp Inc.,Technology,Electronic Components
NTB,Bank of N.T. Butterfield & Son Limited (The) Voting,Finance,Commercial Banks
NTCO,Natura &Co Holding S.A. American ,Consumer Non-Durables,Package Goods/Cosmetics
NTCT,NetScout Systems Inc.,Technology,EDP Services
NTEC,Intec Pharma Ltd.,Health Care,Major Pharmaceuticals
NTES,NetEase Inc. American,Miscellaneous,Business Services
NTG,Tortoise Midstream Energy Fund Inc.,Finance,Finance Companies
NTGR,NETGEAR Inc.,Public Utilities,Telecommunications Equipment
NTIC,Northern Technologies International Corporation,Basic Industries,Major Chemicals
NTIP,Network-1 Technologies Inc.,Capital Goods,Telecommunications Equipment
NTLA,Intellia Therapeutics Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NTNX,Nutanix Inc.,Technology,EDP Services
NTP,Nam Tai Property Inc.,Capital Goods,Industrial Machinery/Components
NTR,Nutrien Ltd.,Capital Goods,Aerospace
NTRA,Natera Inc.,Health Care,Medical Specialities
NTRS,Northern Trust Corporation,Finance,Trusts Except Educational Religious and Charitable
NTRSO,Northern Trust Corporation Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,Finance,Trusts Except Educational Religious and Charitable
NTST,NetSTREIT Corp.,Consumer Services,Real Estate Investment Trusts
NTUS,Natus Medical Incorporated,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
